name_key,presence,ps2_rows,ps2_fourccs,ps2_formats,ps2_dims,xbox_rows,xbox_fourccs,xbox_formats,xbox_dims
ANM_REF_PENALTY_ILLEGAL_USE_OF_HANDS_L,both,1,SMCD:1,,,1,SMCD:1,,
ANM_REF_PENALTY_ILLEGAL_USE_OF_HANDS_R,both,1,SMCD:1,,,1,SMCD:1,,
ANM_REF_PENALTY_INELIGIBLE_RECEIVER_DOWNFIELD_L,both,1,SMCD:1,,,1,SMCD:1,,
ANM_REF_PENALTY_INELIGIBLE_RECEIVER_DOWNFIELD_R,both,1,SMCD:1,,,1,SMCD:1,,
ANM_REF_PENALTY_INTENTIONAL_GROUNDING_L,both,1,SMCD:1,,,1,SMCD:1,,
ANM_REF_PENALTY_INTENTIONAL_GROUNDING_R,both,1,SMCD:1,,,1,SMCD:1,,
ANM_REF_PENALTY_OFFSIDES_L,both,1,SMCD:1,,,1,SMCD:1,,
ANM_REF_PENALTY_OFFSIDES_R,both,1,SMCD:1,,,1,SMCD:1,,
ANM_REF_PENALTY_PASS_INTERFERENCE_L,both,1,SMCD:1,,,1,SMCD:1,,
ANM_REF_PENALTY_PASS_INTERFERENCE_R,both,1,SMCD:1,,,1,SMCD:1,,
ANM_REF_PENALTY_ROUGHING_KICKER_L,both,1,SMCD:1,,,1,SMCD:1,,
ANM_REF_PENALTY_ROUGHING_KICKER_R,both,1,SMCD:1,,,1,SMCD:1,,
ANM_REF_PENALTY_ROUGHING_PASSER_L,both,1,SMCD:1,,,1,SMCD:1,,
ANM_REF_PENALTY_ROUGHING_PASSER_R,both,1,SMCD:1,,,1,SMCD:1,,
ANM_REF_PENALTY_UNNECESSARY_ROUGHNESS_L,both,1,SMCD:1,,,1,SMCD:1,,
ANM_REF_PENALTY_UNNECESSARY_ROUGHNESS_R,both,1,SMCD:1,,,1,SMCD:1,,
ANM_SINGLEBACK_FB_COUNTER_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_COUNTER_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_COUNTER_DR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_COUNTER_DR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_DELAY_AL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_DELAY_AL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_DELAY_AR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_DELAY_AR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_AL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_AL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_AL_QB_ROLLOUT_R,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_AL_QB_ROLLOUT_R_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_AR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_AR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_AR_QB_ROLLOUT_L,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_AR_QB_ROLLOUT_L_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_BL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_BL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_BR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_BR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_CENTER,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_CENTER_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_CL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_CL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_CR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_CR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_DR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_HANDOFF_DR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_PITCH_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_PITCH_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_PITCH_DR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_PITCH_DR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_SHOVEL_AL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_SHOVEL_AL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_SHOVEL_AR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_SHOVEL_AR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_SHOVEL_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_SHOVEL_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_SHOVEL_DR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_FB_SHOVEL_DR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_COUNTER_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_COUNTER_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_COUNTER_DR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_COUNTER_DR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_DELAY_AL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_DELAY_AL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_DELAY_AR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_DELAY_AR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_AL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_AL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_AL_QB_ROLLOUT_R,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_AL_QB_ROLLOUT_R_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_AR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_AR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_AR_QB_ROLLOUT_L,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_AR_QB_ROLLOUT_L_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_BL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_BL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_BR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_BR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_CENTER,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_CENTER_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_CL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_CL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_CR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_CR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_DR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_HANDOFF_DR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_PITCH_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_PITCH_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_PITCH_DR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_PITCH_DR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_SHOVEL_AL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_SHOVEL_AL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_SHOVEL_AR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_SHOVEL_AR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_SHOVEL_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_SHOVEL_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_SHOVEL_DR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_SHOVEL_DR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_TOSSCOUNTER_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_TOSSCOUNTER_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_TOSSCOUNTER_DR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_HB_TOSSCOUNTER_DR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_QB_PUMP_FB_DELAY_AL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_QB_PUMP_FB_DELAY_AL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_QB_PUMP_FB_DELAY_AR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_QB_PUMP_FB_DELAY_AR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_QB_PUMP_HB_DELAY_AL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_QB_PUMP_HB_DELAY_AL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_QB_PUMP_HB_DELAY_AR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SINGLEBACK_QB_PUMP_HB_DELAY_AR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_COUNTER_DR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_COUNTER_DR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_DELAY_AL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_DELAY_AL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_AL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_AL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_AL_QB_ROLLOUT_R,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_AL_QB_ROLLOUT_R_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_AR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_AR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_AR_QB_ROLLOUT_L,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_AR_QB_ROLLOUT_L_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_BL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_BL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_BR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_BR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_CENTER,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_CENTER_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_CL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_CL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_CR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_CR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_DR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_HANDOFF_DR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_PITCH_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_PITCH_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_SHOVEL_AR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_SHOVEL_AR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_SHOVEL_DR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_SHOVEL_DR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_TOSSCOUNTER_DR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_HB_TOSSCOUNTER_DR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_QB_PUMP_HB_DELAY_AL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITLEFT_QB_PUMP_HB_DELAY_AL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_COUNTER_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_COUNTER_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_DELAY_AR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_DELAY_AR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_AL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_AL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_AL_QB_ROLLOUT_R,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_AL_QB_ROLLOUT_R_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_AR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_AR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_AR_QB_ROLLOUT_L,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_AR_QB_ROLLOUT_L_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_BL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_BL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_BR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_BR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_CENTER,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_CENTER_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_CL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_CL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_CR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_CR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_DR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_HANDOFF_DR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_PITCH_DR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_PITCH_DR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_SHOVEL_AL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_SHOVEL_AL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_SHOVEL_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_SHOVEL_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_TOSSCOUNTER_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_HB_TOSSCOUNTER_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_QB_PUMP_HB_DELAY_AR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLITRIGHT_QB_PUMP_HB_DELAY_AR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLIT_FB_FAKE_AR_HB_PITCH_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLIT_FB_FAKE_AR_HB_PITCH_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLIT_HB_FAKE_AL_FB_PITCH_DR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_SPLIT_HB_FAKE_AL_FB_PITCH_DR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_STRONGLEFT_FB_FAKE_AL_HB_COUNTER_DR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_STRONGLEFT_FB_FAKE_AL_HB_COUNTER_DR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_STRONGLEFT_FB_FAKE_AL_HB_TOSSCOUNTER_DR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_STRONGLEFT_FB_FAKE_AL_HB_TOSSCOUNTER_DR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_STRONGLEFT_HB_FAKEPITCH_DL_FB_COUNTER_DR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_STRONGLEFT_HB_FAKEPITCH_DL_FB_COUNTER_DR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_STRONGLEFT_HB_PITCH_DR_FB_BLOCK_DR,both,1,MMCD:1,,,1,MMCD:1,,
ANM_STRONGLEFT_HB_PITCH_DR_FB_BLOCK_DR_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_STRONGRIGHT_FB_FAKE_AR_HB_COUNTER_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_STRONGRIGHT_FB_FAKE_AR_HB_COUNTER_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_STRONGRIGHT_FB_FAKE_AR_HB_PITCH_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_STRONGRIGHT_FB_FAKE_AR_HB_PITCH_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_STRONGRIGHT_FB_FAKE_AR_HB_TOSSCOUNTER_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_STRONGRIGHT_FB_FAKE_AR_HB_TOSSCOUNTER_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_STRONGRIGHT_HB_FAKEPITCH_DR_FB_COUNTER_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_STRONGRIGHT_HB_FAKEPITCH_DR_FB_COUNTER_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_STRONGRIGHT_HB_PITCH_DL_FB_BLOCK_DL,both,1,MMCD:1,,,1,MMCD:1,,
ANM_STRONGRIGHT_HB_PITCH_DL_FB_BLOCK_DL_M,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TAUNT_LONG_L_HOLD_BALL_UP_AND_LOOK_BACK_BEFORE_ENTERING_ENDZONE_BALL,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_LONG_L_HOLD_BALL_UP_BEFORE_CROSSING_ENDZONE_BALL,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_LONG_L_M_V04,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_LONG_L_POINT_TO_CROWD_AND_FAKE_SPIKE_ENTERING_ENDZONE_BALL,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_LONG_L_SHOWBOAT_BEFORE_ENTERING_ENDZONE_BALL,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_LONG_L_TIPTOE_ACROSS_ENDZONE_BALL,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_LONG_L_V03,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_LONG_L_WALK_BACKWARDS_INTO_ENDZONE_BALL,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_LONG_R_CELEBRATE_POINT_TO_CROWD_AND_FAKE_SPIKE_ENTERING_ENDZONE_BALL,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_LONG_R_HOLD_BALL_UP_AND_LOOK_BACK_BEFORE_ENTERING_ENDZONE_BALL,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_LONG_R_HOLD_BALL_UP_BEFORE_CROSSING_ENDZONE_BALL,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_LONG_R_SHOWBOAT_BEFORE_ENTERING_ENDZONE_BALL,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_LONG_R_TIPTOE_ACROSS_ENDZONE_BALL,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_LONG_R_V03,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_LONG_R_V04,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_LONG_R_WALK_BACKWARDS_INTO_ENDZONE_BALL,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_SHORT_L_CROSS_ENDZONE_SAMMY_SOSA_KISS_BALL,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_SHORT_L_HOLD_BALL_LOW_CROSSING_ENDZONE_BALL,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_SHORT_L_M_V01,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_SHORT_L_M_V02,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_SHORT_R_CROSS_ENDZONE_SAMMY_SOSA_KISS_BALL,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_SHORT_R_HOLD_BALL_LOW_CROSSING_ENDZONE_BALL,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_SHORT_R_V01,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TAUNT_SHORT_R_V02,both,1,SMCD:1,,,1,SMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_2_V15,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_2_V17,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_3_V1,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_3_V10,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_3_V11,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_3_V12,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_3_V13,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_3_V14,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_3_V2,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_3_V21,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_3_V23,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_3_V24,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_3_V3,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_3_V4,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_3_V5,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_3_V6,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_3_V7,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_3_V8,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_3_V9,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_4_V26,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_4_V27,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_4_V28,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_4_V32,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TDMULTIPLAYER_HAPPY_4_V33,both,1,MMCD:1,,,1,MMCD:1,,
ANM_TELEFT_POP_HANDOFF_DR,both,1,MMCD:1,,,1,MMCD:1,,
